pair	exposure	outcome	n_iv	method	beta	se	p	egger_intercept	egger_intercept_p	cochran_Q_p_ivw	presso_global_p	presso_raw_p	presso_outlier_corrected_b	presso_outlier_corrected_p
Gupta_2023_adj__Height	Gupta_2023_adj	Height	22	Robust adjusted profile score (RAPS)	0.00158254961661643	0.0252031025065977	0.949932249992241	0.000973669445573656	0.71213675161552	6.91928425991942e-39		0.743027876152456	-0.00216728865314949	0.860302849604652
Gupta_2023_raw__SCZ	Gupta_2023_raw	SCZ	54	Inverse variance weighted	-0.0742149426465358	0.0543414240890386	0.17202817640645	0.00393543690141335	0.436623836222249	8.28285569200968e-08		0.139367122085984	-0.0686634941900983	0.115627906266072
Gupta_2023_raw__SCZ	Gupta_2023_raw	SCZ	54	MR Egger	-0.166012854160206	0.129174753838755	0.204424120165278	0.00393543690141335	0.436623836222249	8.28285569200968e-08		0.139367122085984	-0.0686634941900983	0.115627906266072
Gupta_2023_raw__SCZ	Gupta_2023_raw	SCZ	54	Weighted median	-0.115053126346208	0.0530687619339837	0.030158614174143	0.00393543690141335	0.436623836222249	8.28285569200968e-08		0.139367122085984	-0.0686634941900983	0.115627906266072
Gupta_2023_raw__SCZ	Gupta_2023_raw	SCZ	54	Robust adjusted profile score (RAPS)	-0.0666488325354261	0.0516830440047527	0.197200471468348	0.00393543690141335	0.436623836222249	8.28285569200968e-08		0.139367122085984	-0.0686634941900983	0.115627906266072
Gupta_2023_raw__BD	Gupta_2023_raw	BD	53	Inverse variance weighted	0.0275373676148651	0.0361457892794302	0.446154520952823	-0.000140250683852247	0.966757639378678	0.216913546279382	0.0619354838709677	0.461937005741622		
Gupta_2023_raw__BD	Gupta_2023_raw	BD	53	MR Egger	0.0307898755404358	0.0858106710871346	0.721217126043036	-0.000140250683852247	0.966757639378678	0.216913546279382	0.0619354838709677	0.461937005741622		
Gupta_2023_raw__BD	Gupta_2023_raw	BD	53	Weighted median	0.0773295989286796	0.0530938942058878	0.145263076044671	-0.000140250683852247	0.966757639378678	0.216913546279382	0.0619354838709677	0.461937005741622		
Gupta_2023_raw__BD	Gupta_2023_raw	BD	53	Robust adjusted profile score (RAPS)	0.0237944846307932	0.0375528759618252	0.52632482359891	-0.000140250683852247	0.966757639378678	0.216913546279382	0.0619354838709677	0.461937005741622		
Gupta_2023_raw__MDD	Gupta_2023_raw	MDD	53	Inverse variance weighted	-0.0121960908011968	0.0181852041432016	0.502437087470705	0.00127536279218155	0.446563673091493	8.63644839634164e-06		0.399667474098373	-0.0252599567954517	0.109008368456584
Gupta_2023_raw__MDD	Gupta_2023_raw	MDD	53	MR Egger	-0.0413450017674734	0.0421578335879272	0.331360778923494	0.00127536279218155	0.446563673091493	8.63644839634164e-06		0.399667474098373	-0.0252599567954517	0.109008368456584
Gupta_2023_raw__MDD	Gupta_2023_raw	MDD	53	Weighted median	-0.0119089380332429	0.0205929851383947	0.56306111165608	0.00127536279218155	0.446563673091493	8.63644839634164e-06		0.399667474098373	-0.0252599567954517	0.109008368456584
Gupta_2023_raw__MDD	Gupta_2023_raw	MDD	53	Robust adjusted profile score (RAPS)	-0.013018303197767	0.0179683366886305	0.468750518484166	0.00127536279218155	0.446563673091493	8.63644839634164e-06		0.399667474098373	-0.0252599567954517	0.109008368456584
Gupta_2023_raw__ADHD	Gupta_2023_raw	ADHD	47	Inverse variance weighted	-0.102878496888343	0.0526169623168856	0.0505554052236518	-0.00291804329644671	0.57211574498649	0.0224906479631991	0.00727272727272727	0.0462362592110484		
Gupta_2023_raw__ADHD	Gupta_2023_raw	ADHD	47	MR Egger	-0.0372959843457361	0.126845224521461	0.770088872026973	-0.00291804329644671	0.57211574498649	0.0224906479631991	0.00727272727272727	0.0462362592110484		
Gupta_2023_raw__ADHD	Gupta_2023_raw	ADHD	47	Weighted median	-0.0677867443337435	0.0674512844289415	0.314909675024495	-0.00291804329644671	0.57211574498649	0.0224906479631991	0.00727272727272727	0.0462362592110484		
Gupta_2023_raw__ADHD	Gupta_2023_raw	ADHD	47	Robust adjusted profile score (RAPS)	-0.106672323276439	0.0572681712997695	0.0625071883976523	-0.00291804329644671	0.57211574498649	0.0224906479631991	0.00727272727272727	0.0462362592110484		
Gupta_2023_raw__ASD	Gupta_2023_raw	ASD	55	Inverse variance weighted	-0.180000412366907	0.0614098850032141	0.00337730423026845	-0.00691899813159705	0.223164210165042	0.583185119360806	0.604375	0.00352788897827038		
Gupta_2023_raw__ASD	Gupta_2023_raw	ASD	55	MR Egger	-0.0212708235585718	0.142669009693626	0.882046819885854	-0.00691899813159705	0.223164210165042	0.583185119360806	0.604375	0.00352788897827038		
Gupta_2023_raw__ASD	Gupta_2023_raw	ASD	55	Weighted median	-0.128495968405138	0.0907508218148493	0.156798719504559	-0.00691899813159705	0.223164210165042	0.583185119360806	0.604375	0.00352788897827038		
Gupta_2023_raw__ASD	Gupta_2023_raw	ASD	55	Robust adjusted profile score (RAPS)	-0.193128953510098	0.0638212664240094	0.00247737813483339	-0.00691899813159705	0.223164210165042	0.583185119360806	0.604375	0.00352788897827038		
Gupta_2023_raw__ANX	Gupta_2023_raw	ANX	59	Inverse variance weighted	-0.00947319698330801	0.0294082237467602	0.747356121501134	0.000314552820911504	0.908059364182958	1.95506254832789e-05		0.748514337850383	0.0131763691839197	0.620944525383286
Gupta_2023_raw__ANX	Gupta_2023_raw	ANX	59	MR Egger	-0.0168308135909675	0.0700200432381317	0.810904797390404	0.000314552820911504	0.908059364182958	1.95506254832789e-05		0.748514337850383	0.0131763691839197	0.620944525383286
Gupta_2023_raw__ANX	Gupta_2023_raw	ANX	59	Weighted median	0.0339499429135241	0.035259451885878	0.335617400127502	0.000314552820911504	0.908059364182958	1.95506254832789e-05		0.748514337850383	0.0131763691839197	0.620944525383286
Gupta_2023_raw__ANX	Gupta_2023_raw	ANX	59	Robust adjusted profile score (RAPS)	-0.00347061387982137	0.0298400736480985	0.907409120306887	0.000314552820911504	0.908059364182958	1.95506254832789e-05		0.748514337850383	0.0131763691839197	0.620944525383286
Gupta_2023_raw__OCD	Gupta_2023_raw	OCD	57	Inverse variance weighted	-0.045548638154465	0.0492178909371534	0.35473250409377	0.00113145043258284	0.806478980982462	0.379478452440771	0.387017543859649	0.358703571750877		
Gupta_2023_raw__OCD	Gupta_2023_raw	OCD	57	MR Egger	-0.0716071620112582	0.116921309723557	0.542771326130418	0.00113145043258284	0.806478980982462	0.379478452440771	0.387017543859649	0.358703571750877		
Gupta_2023_raw__OCD	Gupta_2023_raw	OCD	57	Weighted median	0.0423872956800866	0.0695957360408154	0.54249117731838	0.00113145043258284	0.806478980982462	0.379478452440771	0.387017543859649	0.358703571750877		
Gupta_2023_raw__OCD	Gupta_2023_raw	OCD	57	Robust adjusted profile score (RAPS)	-0.0282970204227247	0.0499854264810624	0.571322124886792	0.00113145043258284	0.806478980982462	0.379478452440771	0.387017543859649	0.358703571750877		
Gupta_2023_raw__PTSD	Gupta_2023_raw	PTSD	60	Inverse variance weighted	-0.00348570099944638	0.00950025044448106	0.713688970105162	0.000372415204474471	0.668383764637329	0.00298159973923435	0.00360655737704918	0.669470141870314		
Gupta_2023_raw__PTSD	Gupta_2023_raw	PTSD	60	MR Egger	-0.0123024987437537	0.0226019001000755	0.58831297745471	0.000372415204474471	0.668383764637329	0.00298159973923435	0.00360655737704918	0.669470141870314		
Gupta_2023_raw__PTSD	Gupta_2023_raw	PTSD	60	Weighted median	0.00620605387794904	0.0114067390491026	0.586393945441723	0.000372415204474471	0.668383764637329	0.00298159973923435	0.00360655737704918	0.669470141870314		
Gupta_2023_raw__PTSD	Gupta_2023_raw	PTSD	60	Robust adjusted profile score (RAPS)	-0.00088677674012112	0.00940767134405325	0.924901809870403	0.000372415204474471	0.668383764637329	0.00298159973923435	0.00360655737704918	0.669470141870314		
Gupta_2023_raw__AN	Gupta_2023_raw	AN	51	Inverse variance weighted	0.0428810599487356	0.0628292481190257	0.494921855740208	-2.55824539892343e-05	0.996660207092546	0.53871520952439	0.4625	0.56557880268735		
Gupta_2023_raw__AN	Gupta_2023_raw	AN	51	MR Egger	0.0434716345409646	0.153790825304795	0.778622559384445	-2.55824539892343e-05	0.996660207092546	0.53871520952439	0.4625	0.56557880268735		
Gupta_2023_raw__AN	Gupta_2023_raw	AN	51	Weighted median	-0.00598302038541721	0.0953818259905244	0.949983858542932	-2.55824539892343e-05	0.996660207092546	0.53871520952439	0.4625	0.56557880268735		
Gupta_2023_raw__AN	Gupta_2023_raw	AN	51	Robust adjusted profile score (RAPS)	0.0554979670579613	0.0677297628124286	0.412556555710369	-2.55824539892343e-05	0.996660207092546	0.53871520952439	0.4625	0.56557880268735		
Gupta_2023_raw__BPD	Gupta_2023_raw	BPD	47	Inverse variance weighted	-0.0698354159583491	0.0817516362951795	0.392972714255341	-0.00318355266880999	0.684481992101158	0.0166986319905026	0.0125531914893617	0.397399687547776		
Gupta_2023_raw__BPD	Gupta_2023_raw	BPD	47	MR Egger	0.00278027807354869	0.195778090025287	0.988732262043229	-0.00318355266880999	0.684481992101158	0.0166986319905026	0.0125531914893617	0.397399687547776		
Gupta_2023_raw__BPD	Gupta_2023_raw	BPD	47	Weighted median	-0.0907677180894561	0.110808611237209	0.412706788228195	-0.00318355266880999	0.684481992101158	0.0166986319905026	0.0125531914893617	0.397399687547776		
Gupta_2023_raw__BPD	Gupta_2023_raw	BPD	47	Robust adjusted profile score (RAPS)	-0.132949765200049	0.0826468366424602	0.107693076097646	-0.00318355266880999	0.684481992101158	0.0166986319905026	0.0125531914893617	0.397399687547776		
Gupta_2023_raw__TS	Gupta_2023_raw	TS	53	Inverse variance weighted	0.25518580028931	0.117691997567081	0.030139588650566	0.0113611570621287	0.306262225630559	0.516900615421228	0.408833333333333	0.0290166383889852		
Gupta_2023_raw__TS	Gupta_2023_raw	TS	53	MR Egger	-0.00548201528972486	0.27833410393475	0.984362889902385	0.0113611570621287	0.306262225630559	0.516900615421228	0.408833333333333	0.0290166383889852		
Gupta_2023_raw__TS	Gupta_2023_raw	TS	53	Weighted median	0.263832839120895	0.174733879527018	0.13106579611986	0.0113611570621287	0.306262225630559	0.516900615421228	0.408833333333333	0.0290166383889852		
Gupta_2023_raw__TS	Gupta_2023_raw	TS	53	Robust adjusted profile score (RAPS)	0.227368159419883	0.132205318828339	0.0854668054155131	0.0113611570621287	0.306262225630559	0.516900615421228	0.408833333333333	0.0290166383889852		
Gupta_2023_raw__PPD	Gupta_2023_raw	PPD	66	Inverse variance weighted	0.0166903212870195	0.0579342345411421	0.77327721745061	0.00476388756520064	0.374586990265116	0.839776342926099	0.781940298507463	0.590105043935603		
Gupta_2023_raw__PPD	Gupta_2023_raw	PPD	66	MR Egger	-0.0976180948064619	0.140353771373543	0.489250720495654	0.00476388756520064	0.374586990265116	0.839776342926099	0.781940298507463	0.590105043935603		
Gupta_2023_raw__PPD	Gupta_2023_raw	PPD	66	Weighted median	-0.0430238734208178	0.0869544127311317	0.620750803232651	0.00476388756520064	0.374586990265116	0.839776342926099	0.781940298507463	0.590105043935603		
Gupta_2023_raw__PPD	Gupta_2023_raw	PPD	66	Robust adjusted profile score (RAPS)	0.00329320050820204	0.0601510806808397	0.956338577318129	0.00476388756520064	0.374586990265116	0.839776342926099	0.781940298507463	0.590105043935603		
Gupta_2023_raw__ADR_PercImp	Gupta_2023_raw	ADR_PercImp	56	Inverse variance weighted	-0.0570062633158688	0.0904904921170546	0.528714443789324	0.00507913993957178	0.555797734739811	0.999227671056654	0.999473684210526	0.407094660204705		
Gupta_2023_raw__ADR_PercImp	Gupta_2023_raw	ADR_PercImp	56	MR Egger	-0.17804729388141	0.223342539565142	0.428829891138653	0.00507913993957178	0.555797734739811	0.999227671056654	0.999473684210526	0.407094660204705		
Gupta_2023_raw__ADR_PercImp	Gupta_2023_raw	ADR_PercImp	56	Weighted median	-0.184233612372987	0.139533357344337	0.186716409634125	0.00507913993957178	0.555797734739811	0.999227671056654	0.999473684210526	0.407094660204705		
Gupta_2023_raw__ADR_PercImp	Gupta_2023_raw	ADR_PercImp	56	Robust adjusted profile score (RAPS)	-0.0638281851724457	0.09353965970629	0.495008213249536	0.00507913993957178	0.555797734739811	0.999227671056654	0.999473684210526	0.407094660204705		
Gupta_2023_raw__ADR_NonRem	Gupta_2023_raw	ADR_NonRem	46	Inverse variance weighted	0.049553543461021	0.220578629913038	0.822249609631776	-0.0078155582455947	0.717124740180497	0.999999871954701	1	0.675888633006108		
Gupta_2023_raw__ADR_NonRem	Gupta_2023_raw	ADR_NonRem	46	MR Egger	0.228438721925905	0.537884810433834	0.673126316065053	-0.0078155582455947	0.717124740180497	0.999999871954701	1	0.675888633006108		
Gupta_2023_raw__ADR_NonRem	Gupta_2023_raw	ADR_NonRem	46	Weighted median	0.0537518523762458	0.307296225643389	0.861143526373165	-0.0078155582455947	0.717124740180497	0.999999871954701	1	0.675888633006108		
Gupta_2023_raw__ADR_NonRem	Gupta_2023_raw	ADR_NonRem	46	Robust adjusted profile score (RAPS)	0.0496993593928501	0.227120576671662	0.826787403327719	-0.0078155582455947	0.717124740180497	0.999999871954701	1	0.675888633006108		
Gupta_2023_raw__BD_noUKBB	Gupta_2023_raw	BD_noUKBB	62	Inverse variance weighted	0.0509225059312507	0.0459874810233365	0.268158904279599	-0.000477297129415599	0.909892067467074	0.0484477939642127	0.033015873015873	0.346577002101952		
Gupta_2023_raw__BD_noUKBB	Gupta_2023_raw	BD_noUKBB	62	MR Egger	0.0622336894719652	0.109793325293124	0.57294700227209	-0.000477297129415599	0.909892067467074	0.0484477939642127	0.033015873015873	0.346577002101952		
Gupta_2023_raw__BD_noUKBB	Gupta_2023_raw	BD_noUKBB	62	Weighted median	0.0897453206043878	0.0653259067482848	0.169500976920221	-0.000477297129415599	0.909892067467074	0.0484477939642127	0.033015873015873	0.346577002101952		
Gupta_2023_raw__BD_noUKBB	Gupta_2023_raw	BD_noUKBB	62	Robust adjusted profile score (RAPS)	0.0682851132830152	0.0501274442379203	0.173125279970993	-0.000477297129415599	0.909892067467074	0.0484477939642127	0.033015873015873	0.346577002101952		
Gupta_2023_raw__MDD_noUKBB	Gupta_2023_raw	MDD_noUKBB	64	Inverse variance weighted	0.000463731772642177	0.043794317260815	0.991551472186035	0.00229725553296703	0.568606731402117	0.0550426063888003	0.0446153846153846	0.885354277375373	0.0105507173129099	0.801203286937606
Gupta_2023_raw__MDD_noUKBB	Gupta_2023_raw	MDD_noUKBB	64	MR Egger	-0.0543602741855996	0.105298699671346	0.607517409160666	0.00229725553296703	0.568606731402117	0.0550426063888003	0.0446153846153846	0.885354277375373	0.0105507173129099	0.801203286937606
Gupta_2023_raw__MDD_noUKBB	Gupta_2023_raw	MDD_noUKBB	64	Weighted median	-0.0482520482446316	0.0593216790315624	0.415990744644449	0.00229725553296703	0.568606731402117	0.0550426063888003	0.0446153846153846	0.885354277375373	0.0105507173129099	0.801203286937606
Gupta_2023_raw__MDD_noUKBB	Gupta_2023_raw	MDD_noUKBB	64	Robust adjusted profile score (RAPS)	0.00404468845777216	0.0430206831693559	0.925095414526325	0.00229725553296703	0.568606731402117	0.0550426063888003	0.0446153846153846	0.885354277375373	0.0105507173129099	0.801203286937606
Gupta_2023_raw__BPD_noUKBB	Gupta_2023_raw	BPD_noUKBB	46	Inverse variance weighted	-0.10205029563497	0.0783301127709709	0.192635095802077	-0.00639798383499842	0.395178877965373	0.0700338406504195	0.0127659574468085	0.365283490415059		
Gupta_2023_raw__BPD_noUKBB	Gupta_2023_raw	BPD_noUKBB	46	MR Egger	0.0424246943526932	0.185691872569987	0.820340767187905	-0.00639798383499842	0.395178877965373	0.0700338406504195	0.0127659574468085	0.365283490415059		
Gupta_2023_raw__BPD_noUKBB	Gupta_2023_raw	BPD_noUKBB	46	Weighted median	-0.0726375612204125	0.113496679173712	0.522174394876226	-0.00639798383499842	0.395178877965373	0.0700338406504195	0.0127659574468085	0.365283490415059		
Gupta_2023_raw__BPD_noUKBB	Gupta_2023_raw	BPD_noUKBB	46	Robust adjusted profile score (RAPS)	-0.147686500233712	0.0792172199286277	0.0622763319966341	-0.00639798383499842	0.395178877965373	0.0700338406504195	0.0127659574468085	0.365283490415059		
Gupta_2023_raw__PFactor	Gupta_2023_raw	PFactor	28	Inverse variance weighted	-0.00206927520944568	0.0123344414351842	0.866768946373876	0.00119085000678065	0.336776261263687	2.68511603418274e-08		0.868019238928257	0.00787126368498615	0.380518724486646
Gupta_2023_raw__PFactor	Gupta_2023_raw	PFactor	28	MR Egger	-0.0280273888793631	0.0292563540731006	0.346890303062172	0.00119085000678065	0.336776261263687	2.68511603418274e-08		0.868019238928257	0.00787126368498615	0.380518724486646
Gupta_2023_raw__PFactor	Gupta_2023_raw	PFactor	28	Weighted median	0.00506988228595241	0.010775812132716	0.638006936775691	0.00119085000678065	0.336776261263687	2.68511603418274e-08		0.868019238928257	0.00787126368498615	0.380518724486646
Gupta_2023_raw__PFactor	Gupta_2023_raw	PFactor	28	Robust adjusted profile score (RAPS)	-0.00136642504836501	0.011850544041608	0.908203504612883	0.00119085000678065	0.336776261263687	2.68511603418274e-08		0.868019238928257	0.00787126368498615	0.380518724486646
Gupta_2023_raw__F1	Gupta_2023_raw	F1	28	Inverse variance weighted	0.0285434373808901	0.0374916206031343	0.446460912068742	0.00508219196477886	0.182922122396747	0.541976559802896	0.558571428571429	0.440920561347894		
Gupta_2023_raw__F1	Gupta_2023_raw	F1	28	MR Egger	-0.0843998657678906	0.0906574278288884	0.360430555987881	0.00508219196477886	0.182922122396747	0.541976559802896	0.558571428571429	0.440920561347894		
Gupta_2023_raw__F1	Gupta_2023_raw	F1	28	Weighted median	0.0476606036042651	0.0533286774373357	0.371474752427398	0.00508219196477886	0.182922122396747	0.541976559802896	0.558571428571429	0.440920561347894		
Gupta_2023_raw__F1	Gupta_2023_raw	F1	28	Robust adjusted profile score (RAPS)	0.0414588207138669	0.0389185056814702	0.286752553684682	0.00508219196477886	0.182922122396747	0.541976559802896	0.558571428571429	0.440920561347894		
Gupta_2023_raw__F2	Gupta_2023_raw	F2	28	Inverse variance weighted	0.0143248962581316	0.0357987625839581	0.689045598575987	0.00646614277368818	0.0660440559273686	0.000399313922021925		0.692194026628372		
Gupta_2023_raw__F2	Gupta_2023_raw	F2	28	MR Egger	-0.128741695687994	0.0820043431514731	0.1285211292465	0.00646614277368818	0.0660440559273686	0.000399313922021925		0.692194026628372		
Gupta_2023_raw__F2	Gupta_2023_raw	F2	28	Weighted median	-0.045301575743177	0.0385544084021928	0.239993202118579	0.00646614277368818	0.0660440559273686	0.000399313922021925		0.692194026628372		
Gupta_2023_raw__F2	Gupta_2023_raw	F2	28	Robust adjusted profile score (RAPS)	0.014940265291565	0.0364228591016443	0.681667125391259	0.00646614277368818	0.0660440559273686	0.000399313922021925		0.692194026628372		
Gupta_2023_raw__F3	Gupta_2023_raw	F3	28	Inverse variance weighted	-0.0742031544060283	0.0330349596807004	0.0246911460362861	-0.00414197352343224	0.212123645195724	0.181368709207685	0.172857142857143	0.0330741143171131		
Gupta_2023_raw__F3	Gupta_2023_raw	F3	28	MR Egger	0.0171278657485953	0.0785089893068852	0.829004310066796	-0.00414197352343224	0.212123645195724	0.181368709207685	0.172857142857143	0.0330741143171131		
Gupta_2023_raw__F3	Gupta_2023_raw	F3	28	Weighted median	-0.0305332519251171	0.0432376077419574	0.480080260460752	-0.00414197352343224	0.212123645195724	0.181368709207685	0.172857142857143	0.0330741143171131		
Gupta_2023_raw__F3	Gupta_2023_raw	F3	28	Robust adjusted profile score (RAPS)	-0.0642425042805561	0.0308660769343095	0.0374036743528686	-0.00414197352343224	0.212123645195724	0.181368709207685	0.172857142857143	0.0330741143171131		
Gupta_2023_raw__F4	Gupta_2023_raw	F4	28	Inverse variance weighted	-0.000285565379315575	0.0136144506468439	0.98326546498216	0.00111124748157374	0.420870681870041	1.44720077233572e-06		0.983419709209756	0.0011152388844537	0.922646067042704
Gupta_2023_raw__F4	Gupta_2023_raw	F4	28	MR Egger	-0.0246465636403769	0.0327853790222036	0.458950128544269	0.00111124748157374	0.420870681870041	1.44720077233572e-06		0.983419709209756	0.0011152388844537	0.922646067042704
Gupta_2023_raw__F4	Gupta_2023_raw	F4	28	Weighted median	0.012208566684698	0.0132088484966967	0.355344801148905	0.00111124748157374	0.420870681870041	1.44720077233572e-06		0.983419709209756	0.0011152388844537	0.922646067042704
Gupta_2023_raw__F4	Gupta_2023_raw	F4	28	Robust adjusted profile score (RAPS)	0.00057409251485562	0.0135054593901823	0.966093589997803	0.00111124748157374	0.420870681870041	1.44720077233572e-06		0.983419709209756	0.0011152388844537	0.922646067042704
Gupta_2023_raw__F5	Gupta_2023_raw	F5	28	Inverse variance weighted	-0.00714647877296872	0.0217455708220119	0.742427310451713	-0.000375741881056304	0.859150699839566	0.000261300075725259		0.744962717109343	-0.00971398403652585	0.605979082749776
Gupta_2023_raw__F5	Gupta_2023_raw	F5	28	MR Egger	0.000573237075196153	0.0484326497998155	0.990647005213989	-0.000375741881056304	0.859150699839566	0.000261300075725259		0.744962717109343	-0.00971398403652585	0.605979082749776
Gupta_2023_raw__F5	Gupta_2023_raw	F5	28	Weighted median	0.000303856351931892	0.0225559755399625	0.989251852181405	-0.000375741881056304	0.859150699839566	0.000261300075725259		0.744962717109343	-0.00971398403652585	0.605979082749776
Gupta_2023_raw__F5	Gupta_2023_raw	F5	28	Robust adjusted profile score (RAPS)	-0.00200330735915856	0.0205199210634557	0.922228134740962	-0.000375741881056304	0.859150699839566	0.000261300075725259		0.744962717109343	-0.00971398403652585	0.605979082749776
Gupta_2023_raw__BMI	Gupta_2023_raw	BMI	20	Inverse variance weighted	0.00363990843152904	0.0215739343176977	0.866018555280273	1.32759767882641e-05	0.996055096844838	8.07108666315801e-10		0.867801711597454	-0.0130465415244626	0.354917420572307
Gupta_2023_raw__BMI	Gupta_2023_raw	BMI	20	MR Egger	0.00337602756815976	0.0571123006455378	0.953514155744913	1.32759767882641e-05	0.996055096844838	8.07108666315801e-10		0.867801711597454	-0.0130465415244626	0.354917420572307
Gupta_2023_raw__BMI	Gupta_2023_raw	BMI	20	Weighted median	-0.0150379394390538	0.0161011574886977	0.350321246337606	1.32759767882641e-05	0.996055096844838	8.07108666315801e-10		0.867801711597454	-0.0130465415244626	0.354917420572307
Gupta_2023_raw__BMI	Gupta_2023_raw	BMI	20	Robust adjusted profile score (RAPS)	-0.00427727230570462	0.0171082521450717	0.802577889141204	1.32759767882641e-05	0.996055096844838	8.07108666315801e-10		0.867801711597454	-0.0130465415244626	0.354917420572307
Gupta_2023_raw__Height	Gupta_2023_raw	Height	19	Inverse variance weighted	-0.0112949150906321	0.032875377113431	0.731171478967165	-0.00358821148152984	0.377435359199685	1.79813482347292e-41		0.735151932238906	0.00298098765531989	0.824269057380021
Gupta_2023_raw__Height	Gupta_2023_raw	Height	19	MR Egger	0.0585939301353255	0.0838930301561004	0.494348801811217	-0.00358821148152984	0.377435359199685	1.79813482347292e-41		0.735151932238906	0.00298098765531989	0.824269057380021
Gupta_2023_raw__Height	Gupta_2023_raw	Height	19	Weighted median	-0.00947031241346332	0.0140875502112478	0.501426507465988	-0.00358821148152984	0.377435359199685	1.79813482347292e-41		0.735151932238906	0.00298098765531989	0.824269057380021
Gupta_2023_raw__Height	Gupta_2023_raw	Height	19	Robust adjusted profile score (RAPS)	0.00233536122162286	0.0282174974448332	0.934040089053279	-0.00358821148152984	0.377435359199685	1.79813482347292e-41		0.735151932238906	0.00298098765531989	0.824269057380021
